program_id,level_encoded,goal_encoded,equipment_encoded,program_length_weeks,time_per_workout_minutes,has_cardio,has_strength,has_yoga,has_hiit
1963,1,1,4,0.64705884,0.23529412,0,1,0,0
1964,0,1,5,0.4117647,0.29411766,0,1,0,0
1965,0,1,4,0.0,0.1764706,1,1,0,0
1966,0,1,4,0.64705884,0.4117647,1,1,0,0
1967,0,1,4,0.5294118,0.47058824,0,1,0,0
1968,0,1,0,0.4117647,0.11764706,1,1,0,0
1969,0,1,4,0.0,0.29411766,0,1,0,0
1970,0,2,4,0.5882353,0.4117647,0,1,0,0
1971,0,10,4,0.64705884,0.29411766,0,1,0,0
1972,0,1,5,0.29411766,0.29411766,1,1,0,0
1973,0,1,4,0.1764706,0.3529412,1,1,0,0
1974,0,1,4,0.64705884,0.4117647,0,1,0,0
1975,0,2,4,0.1764706,0.29411766,1,1,0,0
1976,0,2,5,1.0,0.1764706,0,1,0,0
1977,0,1,4,0.1764706,0.23529412,0,1,0,0
1978,0,2,4,1.0,0.64705884,0,1,0,0
1979,1,2,4,0.47058824,0.4117647,0,1,0,0
1980,1,2,4,0.4117647,0.29411766,0,1,0,0
1981,1,2,4,0.29411766,0.47058824,0,1,0,0
1982,1,8,4,0.5882353,0.29411766,0,1,0,0
1983,0,2,4,0.64705884,0.29411766,1,1,0,0
1984,1,2,4,0.1764706,0.47058824,1,1,0,0
1985,1,2,4,0.64705884,0.47058824,0,1,0,0
1986,1,11,4,0.64705884,0.29411766,0,1,0,0
1987,1,10,4,0.4117647,0.4117647,0,1,0,0
1988,1,10,4,0.64705884,0.3529412,0,1,0,0
1989,1,3,4,0.88235295,0.29411766,0,1,0,0
1990,0,2,5,0.29411766,0.64705884,0,1,0,0
1991,0,10,5,0.5294118,0.23529412,0,1,0,0
1992,1,2,4,0.29411766,0.29411766,0,1,0,0
1993,0,2,4,0.47058824,0.29411766,0,1,0,0
1994,1,2,4,0.64705884,0.3529412,1,1,0,0
1995,1,2,5,0.29411766,0.29411766,0,1,0,0
1996,1,10,4,0.5294118,0.4117647,1,1,0,0
1997,1,2,4,0.4117647,0.3529412,1,1,0,0
1998,0,8,4,0.1764706,0.47058824,0,1,0,0
1999,0,8,4,0.0,0.11764706,0,1,0,0
2000,0,8,4,0.0,0.47058824,0,1,0,0
2001,0,8,4,0.64705884,0.29411766,0,1,0,0
2002,0,8,4,1.0,0.4117647,0,1,0,0
2003,1,1,4,0.64705884,0.29411766,0,1,0,0
2004,1,2,5,0.64705884,0.3529412,0,1,0,0
2005,1,2,4,0.11764706,0.47058824,0,1,0,0
2006,1,2,4,0.4117647,0.29411766,0,1,0,0
2007,0,2,4,0.64705884,0.3529412,0,1,0,0
2008,0,2,5,0.64705884,0.5294118,0,1,0,0
2009,0,2,4,0.29411766,0.3529412,1,1,0,0
2010,1,2,5,0.64705884,0.1764706,0,1,0,0
2011,1,8,4,0.88235295,0.29411766,0,1,0,0
2012,0,2,4,0.29411766,0.47058824,1,1,0,0
2013,2,2,5,0.1764706,0.29411766,1,1,0,0
2014,2,2,4,0.23529412,0.8235294,0,1,0,0
2015,2,2,5,0.1764706,0.29411766,0,1,0,0
2016,1,2,5,0.64705884,0.4117647,0,1,0,0
2017,0,1,4,0.64705884,0.4117647,0,1,0,0
2018,1,2,4,0.64705884,0.29411766,0,1,0,0
2019,1,2,5,0.88235295,0.23529412,0,1,0,0
2020,0,11,4,0.29411766,0.29411766,0,1,0,0
2021,1,2,4,0.64705884,0.23529412,0,1,0,0
2022,2,2,4,0.05882353,0.64705884,0,1,0,0
2023,2,2,4,0.47058824,0.9411765,0,1,0,0
2024,1,10,4,0.64705884,0.3529412,1,1,0,0
2025,1,2,4,0.4117647,0.23529412,0,1,0,0
2026,0,10,5,0.64705884,0.29411766,0,1,0,0
2027,0,10,4,0.64705884,0.29411766,0,1,0,0
2028,0,8,4,0.64705884,0.3529412,0,1,0,0
2029,0,2,4,0.64705884,0.11764706,0,1,0,0
2030,1,2,4,0.4117647,0.29411766,0,1,0,0
2031,1,8,4,0.29411766,0.3529412,0,1,0,0
2032,0,2,4,0.88235295,0.47058824,0,1,0,0
2033,0,10,4,0.23529412,0.29411766,0,1,0,0
2034,0,11,5,0.64705884,0.29411766,0,1,0,0
2035,1,2,3,0.64705884,0.1764706,0,1,0,0
2036,1,10,4,0.8235294,0.29411766,0,1,0,0
2037,1,10,5,0.5294118,0.47058824,0,1,0,0
2038,1,10,5,0.47058824,0.64705884,0,1,0,0
2039,1,2,5,0.11764706,0.47058824,0,1,0,0
2040,1,2,4,0.4117647,0.29411766,0,1,0,0
2041,1,2,4,0.64705884,0.29411766,0,1,0,0
2042,0,8,5,0.88235295,0.29411766,0,1,0,0
2043,1,8,5,0.5294118,0.29411766,1,1,0,0
2044,0,2,4,0.4117647,0.23529412,0,1,0,0
2045,2,2,4,0.23529412,0.29411766,0,1,0,0
2046,2,2,4,1.0,0.4117647,0,1,0,0
2047,1,2,5,0.4117647,0.29411766,0,1,0,0
2048,2,11,4,0.88235295,0.3529412,0,1,0,0
2049,2,11,5,0.47058824,0.3529412,0,1,0,0
2050,0,3,4,0.64705884,0.5294118,0,1,0,0
2051,1,2,4,0.4117647,0.1764706,0,1,0,0
2052,0,11,4,0.23529412,0.47058824,0,1,0,0
2053,0,2,4,0.64705884,0.3529412,0,1,0,0
2054,0,2,0,0.11764706,0.05882353,1,1,0,0
2055,0,2,4,0.4117647,0.4117647,1,1,0,1
2056,1,10,4,0.5294118,0.64705884,0,1,0,0
2057,0,1,5,0.29411766,0.29411766,0,1,0,0
2058,0,1,4,0.64705884,0.3529412,1,1,0,0
2059,0,1,5,0.5294118,0.47058824,0,1,0,0
2060,0,1,4,0.23529412,0.64705884,1,1,0,0
2061,1,2,4,0.64705884,0.3529412,0,1,0,0
2062,1,8,4,0.29411766,0.3529412,1,1,0,0
2063,1,8,4,0.64705884,0.29411766,0,1,0,0
2064,1,8,3,0.0,0.0,0,1,0,0
2065,1,8,4,0.47058824,0.47058824,0,1,0,0
2066,1,11,5,0.64705884,0.29411766,0,1,0,0
2067,1,2,4,0.88235295,0.3529412,0,1,0,0
2068,1,2,5,0.11764706,0.29411766,1,1,0,0
2069,1,2,5,0.29411766,0.4117647,0,1,0,0
2070,0,8,4,0.3529412,0.4117647,0,1,0,0
2071,0,8,5,0.64705884,0.29411766,0,1,0,0
2072,0,8,4,0.64705884,0.29411766,1,1,0,0
2073,1,11,0,0.64705884,0.23529412,0,1,0,0
2074,0,10,4,0.88235295,0.29411766,0,1,0,0
2075,0,2,4,0.29411766,0.64705884,0,1,0,0
2076,0,11,4,0.29411766,0.23529412,1,1,0,0
2077,0,10,4,0.23529412,0.3529412,0,1,0,0
2078,0,10,4,0.64705884,0.64705884,0,1,0,0
2079,1,2,4,0.5294118,0.47058824,0,1,0,0
2080,0,3,4,0.47058824,0.47058824,0,1,0,0
2081,0,3,4,0.64705884,0.29411766,1,1,0,0
2082,0,2,4,0.64705884,0.29411766,0,1,0,0
2083,0,2,5,0.88235295,0.3529412,1,1,0,0
2084,1,11,5,0.23529412,0.29411766,0,1,0,0
2085,1,2,4,0.4117647,0.47058824,0,1,0,0
2086,1,2,4,0.64705884,0.0,1,1,0,0
2087,0,11,4,0.1764706,0.1764706,0,1,0,0
2088,0,8,5,0.4117647,0.1764706,1,1,0,0
2089,0,2,4,0.64705884,0.3529412,0,1,0,0
2090,0,2,0,0.3529412,0.11764706,1,1,0,0
2091,0,2,4,0.1764706,0.5294118,0,1,0,0
2092,0,2,4,0.88235295,0.3529412,0,1,0,0
2093,0,1,5,0.0,0.29411766,0,1,0,0
2094,0,1,4,1.0,0.3529412,0,1,0,0
2095,0,2,4,0.23529412,0.1764706,0,1,0,0
2096,0,1,3,0.1764706,0.05882353,0,1,0,0
2097,0,1,4,0.64705884,0.47058824,0,1,0,0
2098,0,2,4,0.5294118,0.47058824,0,1,0,0
2099,0,2,5,0.64705884,0.1764706,0,1,0,0
2100,0,2,0,0.29411766,0.0,0,1,0,0
2101,0,2,4,0.4117647,0.3529412,0,1,0,0
2102,0,2,5,0.0,0.29411766,0,1,0,0
2103,0,2,4,0.0,0.4117647,0,1,0,0
2104,0,2,5,0.4117647,0.64705884,0,1,0,0
2105,0,2,4,0.64705884,0.23529412,0,1,0,0
2106,0,10,5,0.4117647,0.1764706,0,1,0,0
2107,0,10,4,0.29411766,0.3529412,0,1,0,0
2108,0,2,4,0.64705884,0.29411766,0,1,0,0
2109,0,8,4,0.4117647,0.23529412,0,1,0,0
2110,1,2,4,0.1764706,0.29411766,1,1,0,0
2111,1,2,5,0.4117647,0.29411766,0,1,0,0
2112,2,1,4,0.29411766,0.47058824,1,1,0,0
2113,2,1,4,0.64705884,0.23529412,1,1,0,0
2114,1,11,4,0.64705884,0.1764706,1,1,0,1
2115,1,2,4,0.64705884,0.23529412,0,1,0,0
2116,0,2,4,0.64705884,0.47058824,0,1,0,0
2117,0,2,5,0.29411766,0.29411766,0,1,0,0
2118,0,2,4,0.64705884,0.29411766,0,1,0,0
2119,1,10,4,0.64705884,0.29411766,0,1,0,0
2120,1,10,4,0.1764706,0.3529412,0,1,0,0
2121,0,2,4,0.4117647,0.29411766,0,1,0,0
2122,0,2,5,0.29411766,0.29411766,0,1,0,0
2123,0,2,5,0.1764706,0.64705884,0,1,0,0
2124,0,2,4,0.5294118,0.3529412,0,1,0,0
2125,0,10,4,0.29411766,0.29411766,0,1,0,0
2126,0,10,4,0.29411766,0.11764706,0,1,0,0
2127,0,1,4,0.64705884,0.29411766,0,1,0,0
2128,1,1,4,0.64705884,0.3529412,0,1,0,0
2129,0,1,4,0.64705884,0.29411766,0,1,0,0
2130,0,2,4,0.1764706,0.47058824,0,1,0,0
2131,0,2,4,0.4117647,0.4117647,0,1,0,0
2132,0,2,4,0.4117647,0.3529412,0,1,0,0
2133,1,10,4,0.64705884,0.47058824,0,1,0,0
2134,2,10,0,0.88235295,0.1764706,1,0,0,0
2135,2,10,5,0.11764706,0.29411766,1,1,0,0
2136,2,10,5,0.64705884,0.1764706,0,1,0,0
2137,2,10,4,0.11764706,0.29411766,0,1,0,0
2138,2,10,4,0.4117647,0.4117647,0,1,0,0
2139,0,10,4,0.64705884,0.64705884,0,1,0,0
2140,1,2,5,0.29411766,0.23529412,0,1,0,0
2141,0,10,4,0.1764706,0.29411766,0,1,0,0
2142,0,10,4,0.29411766,0.29411766,0,1,0,0
2143,0,10,4,0.23529412,0.47058824,0,1,0,0
2144,0,2,4,0.64705884,0.29411766,0,1,0,0
2145,0,2,4,0.64705884,0.5294118,1,1,0,0
2146,0,8,4,0.5294118,0.3529412,0,1,0,0
2147,0,1,4,0.4117647,0.3529412,0,1,0,0
2148,1,2,4,0.3529412,0.47058824,0,1,0,0
2149,1,2,4,0.64705884,0.64705884,0,1,0,0
2150,1,9,4,0.4117647,0.47058824,0,1,0,0
2151,1,9,4,0.5294118,0.47058824,0,1,0,0
2152,0,10,4,0.64705884,0.47058824,0,1,0,0
2153,0,10,5,0.4117647,0.29411766,0,1,0,0
2154,0,2,4,0.1764706,0.3529412,0,1,0,0
2155,0,2,4,0.64705884,0.29411766,0,1,0,0
2156,1,2,3,0.64705884,0.23529412,0,1,0,0
2157,1,2,4,0.29411766,0.4117647,0,1,0,0
2158,1,2,4,0.64705884,0.29411766,0,1,0,0
2159,1,2,5,0.1764706,0.29411766,1,1,0,0
2160,1,2,4,0.29411766,0.0,0,1,0,0
2161,1,2,4,0.88235295,0.47058824,0,1,0,0
2162,0,2,4,0.88235295,0.4117647,0,1,0,0
2163,0,2,4,0.29411766,0.29411766,1,1,0,0
2164,0,2,4,0.11764706,0.47058824,0,1,0,0
2165,0,2,4,0.64705884,0.0,0,1,0,0
2166,0,2,4,0.4117647,0.1764706,0,1,0,0
2167,0,1,4,0.64705884,0.5294118,1,1,0,0
2168,1,10,5,0.4117647,0.47058824,0,1,0,0
2169,0,2,4,0.64705884,0.5294118,0,1,0,0
2170,0,2,4,0.3529412,0.47058824,0,1,0,0
2171,0,8,4,0.64705884,0.3529412,0,1,0,0
2172,0,2,0,0.64705884,0.0,0,1,0,0
2173,0,2,5,0.1764706,0.29411766,0,1,0,0
2174,1,2,4,0.29411766,0.29411766,0,1,0,0
2175,1,2,5,0.1764706,0.47058824,0,1,0,0
2176,1,2,4,0.4117647,0.5294118,0,1,0,0
2177,0,1,5,0.1764706,0.11764706,0,1,0,0
2178,0,1,4,0.88235295,0.1764706,0,1,0,0
2179,1,10,4,0.23529412,0.4117647,0,1,0,0
2180,1,1,4,0.4117647,0.47058824,0,1,0,0
2181,1,3,4,0.88235295,0.4117647,0,1,0,0
2182,0,11,4,0.64705884,0.29411766,0,1,0,0
2183,2,2,4,0.1764706,0.5294118,0,1,0,0
2184,2,2,4,0.64705884,0.29411766,0,1,0,0
2185,2,2,4,0.29411766,0.1764706,0,1,0,0
2186,0,2,4,0.64705884,0.5294118,0,1,0,0
2187,1,2,4,0.29411766,0.1764706,0,1,0,0
2188,1,2,5,0.4117647,0.47058824,1,1,0,0
2189,1,2,5,0.4117647,0.11764706,0,1,0,0
2190,1,2,4,0.88235295,0.3529412,1,1,0,0
2191,0,2,4,0.4117647,0.29411766,0,1,0,0
2192,0,1,4,0.4117647,0.29411766,1,1,0,0
2193,0,2,4,0.1764706,0.23529412,0,1,0,0
2194,0,2,5,0.5294118,0.29411766,0,1,0,0
2195,0,2,5,0.1764706,0.23529412,0,1,0,0
2196,0,8,5,0.88235295,0.4117647,0,1,0,0
2197,0,2,3,1.0,0.11764706,0,1,0,0
2198,0,2,4,0.0,0.29411766,1,1,0,0
2199,0,2,5,0.5294118,0.29411766,0,1,0,0
2200,0,1,4,0.29411766,0.3529412,0,1,0,0
2201,1,2,4,0.64705884,0.29411766,1,1,0,0
2202,1,2,5,0.1764706,0.64705884,0,1,0,0
2203,0,2,0,0.64705884,0.7058824,1,1,0,0
2204,0,1,4,0.29411766,0.47058824,1,1,0,0
2205,0,2,4,0.23529412,0.29411766,0,1,0,0
2206,0,3,5,0.1764706,0.05882353,1,1,0,0
2207,0,3,4,0.4117647,0.11764706,0,1,0,0
2208,0,10,4,0.0,0.29411766,1,1,0,0
2209,0,10,4,0.29411766,0.29411766,1,1,0,0
2210,0,10,4,0.05882353,0.5294118,1,1,0,0
2211,0,10,4,0.4117647,0.47058824,1,1,0,0
2212,0,1,5,0.5294118,0.29411766,0,1,0,0
2213,1,10,4,0.4117647,0.5294118,0,1,0,0
2214,1,10,4,0.4117647,0.29411766,1,1,0,0
2215,1,10,0,0.64705884,0.29411766,0,1,0,0
2216,1,10,4,0.64705884,0.29411766,0,1,0,0
2217,1,2,0,0.64705884,0.29411766,0,1,0,0
2218,1,7,4,0.64705884,0.47058824,0,1,0,0
2219,1,7,4,0.64705884,0.29411766,0,1,0,0
2220,1,7,4,0.1764706,0.29411766,0,1,0,0
2221,1,2,4,0.1764706,0.29411766,0,1,0,0
2222,0,11,5,0.64705884,0.47058824,0,1,0,0
2223,0,2,4,0.29411766,0.1764706,0,1,0,0
2224,0,2,4,0.1764706,0.47058824,0,1,0,0
2225,0,2,4,0.29411766,0.3529412,1,1,0,0
2226,0,8,4,0.4117647,0.29411766,0,1,0,0
2227,1,3,4,0.64705884,0.64705884,1,1,0,0
2228,0,3,5,0.11764706,0.29411766,0,1,0,0
2229,0,3,4,0.64705884,0.29411766,0,1,0,0
2230,0,2,4,0.1764706,0.64705884,0,1,0,0
2231,1,10,5,0.23529412,0.23529412,0,1,0,0
2232,1,10,4,0.4117647,0.29411766,0,1,0,0
2233,1,10,4,0.4117647,0.29411766,0,1,0,0
2234,0,11,4,0.64705884,0.3529412,0,1,0,0
2235,0,2,4,0.4117647,0.29411766,1,1,0,0
2236,1,2,3,0.4117647,0.29411766,0,1,0,0
2237,0,1,4,0.64705884,0.4117647,0,1,0,0
2238,0,2,5,0.64705884,0.1764706,1,1,0,0
2239,0,2,3,0.1764706,0.29411766,1,1,0,0
2240,1,2,4,0.7058824,0.47058824,0,1,0,0
2241,0,8,4,0.64705884,0.64705884,0,1,0,0
2242,2,8,5,0.1764706,0.05882353,1,1,0,0
2243,0,2,4,0.4117647,0.29411766,1,1,0,0
2244,0,1,4,0.23529412,0.3529412,0,1,0,0
2245,0,1,4,0.88235295,0.64705884,0,1,0,0
2246,1,8,4,0.23529412,0.47058824,0,1,0,0
2247,1,8,5,0.4117647,0.47058824,0,1,0,0
2248,1,8,4,0.64705884,0.29411766,1,1,0,0
2249,1,10,4,0.0,0.4117647,0,1,0,0
2250,1,10,5,0.64705884,0.29411766,0,1,0,0
2251,1,10,4,0.64705884,0.3529412,0,1,0,0
2252,0,1,5,0.4117647,0.11764706,0,1,0,0
2253,0,1,4,0.4117647,0.29411766,0,1,0,0
2254,0,11,4,0.23529412,0.23529412,0,1,0,0
2255,0,11,4,0.4117647,0.23529412,0,1,0,0
2256,0,11,4,0.1764706,0.47058824,0,1,0,0
2257,1,2,0,1.0,0.47058824,1,1,0,0
2258,0,10,4,0.5294118,0.29411766,0,1,0,0
2259,0,10,4,0.23529412,0.29411766,0,1,0,0
2260,0,10,4,0.23529412,0.29411766,0,1,0,0
2261,1,11,4,0.64705884,0.3529412,1,1,0,0
2262,0,10,4,0.64705884,0.29411766,0,1,0,0
2263,0,10,4,0.1764706,0.47058824,0,1,0,0
2264,0,3,4,1.0,0.4117647,0,1,0,0
2265,0,2,4,0.64705884,0.29411766,0,1,0,0
2266,1,8,4,0.1764706,0.5294118,1,1,0,0
2267,1,8,4,0.4117647,0.0,1,1,0,1
2268,2,2,5,0.64705884,0.29411766,0,1,0,0
2269,0,2,5,0.1764706,0.11764706,0,1,0,0
2270,1,1,4,0.4117647,0.29411766,0,1,0,0
2271,1,1,4,0.64705884,0.47058824,0,1,0,0
2272,1,10,0,0.1764706,0.11764706,0,1,0,0
2273,1,10,4,0.64705884,0.4117647,0,1,0,0
2274,1,11,4,0.1764706,0.23529412,0,1,0,0
2275,1,10,5,0.1764706,0.11764706,0,1,0,0
2276,1,10,4,0.23529412,0.3529412,1,1,0,0
2277,0,2,4,0.64705884,0.1764706,0,1,0,0
2278,0,10,4,0.64705884,0.29411766,0,1,0,0
2279,0,1,0,0.1764706,0.11764706,0,1,0,0
2280,1,2,4,0.5294118,0.29411766,1,1,0,1
2281,0,2,4,0.4117647,0.47058824,1,1,0,0
2282,0,1,4,0.88235295,0.47058824,0,1,0,0
2283,2,2,3,0.4117647,0.29411766,0,1,0,0
2284,2,1,4,0.0,0.47058824,0,1,0,0
2285,2,1,4,0.64705884,0.47058824,0,1,0,0
2286,1,2,4,1.0,0.4117647,0,1,0,0
2287,0,1,4,0.88235295,0.29411766,0,1,0,0
2288,0,1,0,0.0,0.23529412,1,1,0,0
2289,0,1,4,0.1764706,0.11764706,0,1,0,0
2290,0,1,4,0.23529412,0.29411766,1,1,0,0
2291,1,2,4,0.1764706,0.47058824,0,1,0,0
2292,1,10,4,0.11764706,0.29411766,0,1,0,0
2293,1,10,4,0.29411766,0.3529412,1,1,0,0
2294,0,2,4,0.64705884,0.29411766,0,1,0,0
2295,1,2,4,0.29411766,0.1764706,0,1,0,0
2296,1,2,4,0.4117647,0.29411766,0,1,0,0
2297,1,2,4,0.29411766,0.64705884,0,1,0,0
2298,1,2,4,0.64705884,0.47058824,1,1,0,0
2299,2,11,5,0.0,0.23529412,0,1,0,0
2300,2,11,5,0.1764706,0.23529412,0,1,0,0
2301,2,11,4,0.29411766,0.3529412,0,1,0,0
2302,0,2,5,0.64705884,0.3529412,0,1,0,0
2303,1,2,5,0.11764706,0.29411766,0,1,0,0
2304,1,2,4,0.64705884,0.29411766,0,1,0,0
2305,0,2,4,1.0,0.3529412,0,1,0,0
2306,1,2,5,0.1764706,0.29411766,0,1,0,0
2307,1,11,5,0.64705884,0.47058824,0,1,0,0
2308,0,2,5,0.1764706,0.05882353,0,1,0,0
2309,0,2,4,0.29411766,0.29411766,0,1,0,0
2310,0,2,4,0.29411766,0.23529412,1,1,0,0
2311,1,2,4,0.4117647,0.47058824,0,1,0,0
2312,1,2,4,0.4117647,1.0,0,1,0,0
2313,0,8,4,0.5294118,0.4117647,0,1,0,0
2314,0,8,4,0.0,1.0,0,1,0,0
2315,0,8,4,0.64705884,0.4117647,0,1,0,0
2316,1,2,4,0.47058824,0.4117647,1,1,0,0
2317,1,2,5,1.0,0.47058824,0,1,0,0
2318,1,2,4,0.4117647,0.23529412,0,1,0,0
2319,1,2,4,0.4117647,0.29411766,0,1,0,0
2320,1,2,5,0.1764706,0.5294118,1,1,0,0
2321,1,1,4,0.11764706,0.23529412,0,1,0,0
2322,1,2,4,0.64705884,0.29411766,0,1,0,0
2323,0,8,4,0.4117647,0.29411766,0,1,0,0
2324,1,2,4,0.4117647,0.29411766,0,1,0,0
2325,1,2,5,0.23529412,0.29411766,0,1,0,0
2326,1,2,0,0.4117647,0.29411766,0,1,1,0
2327,2,2,4,0.64705884,0.7647059,0,1,0,0
2328,0,10,4,0.64705884,0.1764706,0,1,0,0
2329,0,10,4,0.88235295,0.29411766,0,1,0,0
2330,1,2,5,0.4117647,0.4117647,0,1,0,0
2331,1,10,0,0.29411766,0.29411766,0,1,0,0
2332,1,2,4,0.64705884,0.29411766,0,1,0,0
2333,0,10,4,0.3529412,0.29411766,1,1,0,0
2334,0,10,5,0.11764706,0.64705884,0,1,0,0
2335,0,1,4,0.4117647,0.64705884,1,1,0,0
2336,0,2,4,0.64705884,0.29411766,0,1,0,0
2337,0,1,4,0.64705884,0.3529412,0,1,0,0
2338,0,1,4,0.1764706,0.1764706,0,1,0,0
2339,0,1,4,0.64705884,0.47058824,0,1,0,0
2340,0,1,4,1.0,0.1764706,0,1,0,0
2341,0,2,5,0.0,0.29411766,0,1,0,0
2342,0,2,0,0.0,0.29411766,0,1,0,0
2343,0,2,4,0.88235295,0.23529412,0,1,0,0
2344,0,11,3,0.64705884,0.1764706,0,1,0,0
2345,1,2,4,0.4117647,0.23529412,0,1,0,0
2346,0,11,5,0.64705884,0.47058824,0,1,0,0
2347,1,11,5,0.1764706,0.11764706,0,1,0,0
2348,1,11,4,0.23529412,0.29411766,0,1,0,0
2349,0,2,5,0.1764706,0.29411766,0,1,0,0
2350,0,2,4,0.29411766,0.29411766,0,1,0,0
2351,0,2,4,0.88235295,0.29411766,0,1,0,0
2352,0,2,5,0.1764706,0.1764706,0,1,0,0
2353,0,2,5,0.4117647,0.11764706,0,1,0,0
2354,0,2,4,0.1764706,0.47058824,1,1,0,0
2355,0,2,4,0.23529412,0.29411766,0,1,0,0
2356,0,2,5,0.4117647,0.3529412,0,1,0,0
2357,0,1,5,0.64705884,0.23529412,1,1,0,0
2358,0,2,4,0.64705884,0.47058824,0,1,0,0
2359,0,2,4,0.64705884,0.3529412,0,1,0,0
2360,0,2,4,0.64705884,0.29411766,0,1,0,0
2361,0,2,4,0.64705884,0.23529412,0,1,0,0
2362,1,1,4,0.64705884,0.29411766,1,1,0,0
2363,1,2,5,0.64705884,0.29411766,0,1,0,0
2364,0,2,4,0.1764706,0.29411766,0,1,0,0
2365,0,2,3,0.88235295,0.05882353,0,1,0,0
2366,0,2,5,0.64705884,0.05882353,0,1,0,0
2367,1,1,5,0.64705884,0.23529412,0,1,0,0
2368,0,2,4,0.64705884,0.5882353,0,1,0,0
2369,1,8,4,0.1764706,0.47058824,0,1,0,0
2370,0,2,5,0.7647059,0.1764706,1,1,0,0
2371,0,2,5,0.29411766,0.4117647,0,1,0,0
2372,0,2,5,1.0,0.64705884,0,1,0,0
2373,1,10,4,0.88235295,0.29411766,0,1,0,0
2374,0,2,4,0.1764706,0.29411766,0,1,0,0
2375,0,3,4,0.4117647,0.23529412,0,1,0,0
2376,0,10,3,0.1764706,0.23529412,0,1,0,0
2377,0,2,4,0.0,1.0,0,1,0,0
2378,0,2,4,0.29411766,0.0,0,1,0,0
2379,0,1,4,0.0,0.64705884,0,1,0,0
2380,0,1,4,0.1764706,0.29411766,0,1,0,0
2381,1,2,5,0.23529412,0.3529412,0,1,0,0
2382,1,2,4,0.0,0.47058824,0,1,0,0
2383,1,2,5,0.4117647,0.47058824,1,1,0,0
2384,1,2,4,0.3529412,0.47058824,0,1,0,0
2385,0,1,4,0.05882353,0.29411766,0,1,0,0
2386,0,11,4,0.1764706,0.47058824,0,1,0,0
2387,0,11,4,0.5294118,0.29411766,0,1,0,0
2388,0,10,4,0.64705884,0.23529412,0,1,0,0
2389,0,10,4,0.1764706,0.3529412,0,1,0,0
2390,0,10,4,1.0,0.29411766,0,1,0,0
2391,2,11,4,0.4117647,0.4117647,0,1,0,0
2392,0,2,4,0.64705884,0.4117647,0,1,0,0
2393,0,8,4,0.1764706,0.3529412,1,1,0,0
2394,0,8,5,0.64705884,0.1764706,0,1,0,0
2395,1,8,0,0.64705884,0.23529412,0,1,0,0
2396,0,2,4,0.23529412,0.64705884,0,1,0,0
2397,1,11,4,0.64705884,0.3529412,0,1,0,0
2398,1,10,4,0.5294118,0.3529412,1,1,0,1
2399,0,2,4,0.64705884,0.29411766,0,1,0,0
2400,0,2,4,0.4117647,0.4117647,0,1,0,0
2401,0,10,4,0.64705884,0.29411766,0,1,0,0
2402,0,10,4,0.29411766,0.23529412,1,1,0,0
2403,0,10,4,0.1764706,0.29411766,0,1,1,0
2404,1,10,4,0.4117647,0.3529412,1,1,0,0
2405,0,1,5,0.1764706,0.29411766,0,1,0,0
2406,0,1,4,0.88235295,0.3529412,1,1,0,0
2407,0,10,5,0.1764706,0.1764706,0,1,0,0
2408,1,2,4,0.4117647,0.29411766,0,1,0,0
2409,1,1,4,0.1764706,0.29411766,0,1,0,0
2410,1,1,4,0.64705884,0.47058824,0,1,0,0
2411,0,2,4,0.64705884,1.0,0,1,0,0
2412,1,8,4,0.64705884,0.47058824,1,1,0,0
2413,0,8,5,0.4117647,0.3529412,1,1,0,0
2414,1,1,4,0.64705884,0.3529412,0,1,0,0
2415,1,1,4,0.0,0.4117647,0,1,0,0
2416,1,1,4,0.64705884,0.64705884,1,1,0,0
2417,1,2,5,0.4117647,0.29411766,0,1,0,0
2418,1,2,4,0.88235295,0.3529412,0,1,0,0
2419,0,1,4,1.0,0.3529412,0,1,0,0
2420,0,10,0,0.64705884,0.29411766,0,1,0,0
2421,2,8,5,0.1764706,0.3529412,0,1,0,0
2422,2,8,4,0.29411766,0.29411766,0,1,0,0
2423,0,2,4,0.64705884,0.3529412,0,1,0,0
2424,1,2,4,0.4117647,0.47058824,0,1,0,0
2425,1,1,4,0.5294118,0.5294118,0,1,0,0
2426,0,3,4,0.1764706,0.11764706,0,1,0,1
2427,0,3,4,0.4117647,0.29411766,0,1,0,0
2428,0,3,4,0.7647059,0.3529412,0,1,0,0
2429,1,1,4,0.64705884,0.3529412,0,1,0,0
2430,1,1,5,0.64705884,0.1764706,0,1,0,0
2431,1,2,4,0.4117647,0.7647059,0,1,0,0
2432,1,2,0,0.1764706,0.29411766,0,1,0,0
2433,1,2,4,0.0,0.23529412,1,1,0,0
2434,1,2,5,0.3529412,0.1764706,0,1,0,0
2435,1,11,4,0.1764706,0.47058824,0,1,0,0
2436,1,11,4,0.1764706,0.29411766,0,1,0,0
2437,1,3,0,0.88235295,0.23529412,0,1,0,0
2438,1,3,4,0.7647059,0.47058824,0,1,0,0
2439,0,10,4,0.1764706,0.29411766,0,1,0,0
2440,0,10,4,0.1764706,0.64705884,0,1,0,0
2441,0,8,4,0.64705884,0.29411766,0,1,0,0
2442,0,10,5,0.64705884,0.4117647,0,1,0,0
2443,0,10,3,0.1764706,0.0,0,1,0,0
2444,0,10,5,0.64705884,0.29411766,0,1,0,0
2445,0,10,3,0.64705884,0.23529412,0,1,0,0
